book_id,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher
3895,The Barefoot Contessa Cookbook,Ina Garten/Melanie Acevedo,4.15,0609602195,9780609602195,eng,256,28789,177,1999-04-06,Clarkson Potter
3900,Into a Paris Quartier: Reine Margot's Chapel and Other Haunts of St. Germain,Diane Johnson,3.51,0792272668,9780792272663,eng,204,240,46,2005-05-01,National Geographic Society
3914,Sylvia,Leonard Michaels/Diane Johnson,3.86,0374271070,9780374271077,eng,129,807,95,2007-05-29,Farrar Straus and Giroux
3916,The Life Of Dashiell Hammett,Diane Johnson,3.73,070112766X,9780701127664,eng,344,4,0,1984-01-23,Vintage/Ebury (A Division of Random House Group)
3918,Divorcio a la Francesa: Le Divorce,Diane Johnson/Carlos Milla Soler/Roberto Fernandez Sastre,2.88,8420466557,9788420466552,spa,388,6,0,2003-06-01,Santillana USA Publishing Company
3921,London is the Best City in America,Laura Dave,3.45,0670037567,9780670037568,eng,256,2168,233,2006-05-18,Viking Adult
3938,Hyperion (Los Cantos de Hyperion #1),Dan Simmons/Carlos Alberto Gardini,4.24,8466617353,9788466617352,spa,618,174,14,2005-06-01,Ediciones B
3939,The Fall of Hyperion (Hyperion Cantos #2),Dan Simmons,4.20,0747236046,9780747236047,eng,632,237,15,1992-02-20,Headline Book Pub Ltd
3940,Supreme Power: Hyperion,J. Michael Straczynski/Dan Jurgens,3.45,0785118950,9780785118954,eng,120,232,9,2006-07-19,Marvel
3966,Die Hyperion-Gesänge,Dan Simmons/Joachim Körber,4.42,3453215281,9783453215283,ger,1456,141,11,2002-08-01,Heyne
3967,La Chute d'Hypérion II,Dan Simmons/Guy Abadia,4.20,2266111574,9782266111577,fre,347,21,1,2000-12-26,Pocket
3968,Endymion,Dan Simmons/Guy Abadia,4.17,2221089561,9782221089569,fre,572,29,1,1998-12-14,Robert Laffont
3972,Olympos (Ilium #2),Dan Simmons,3.94,0380817934,9780380817931,eng,891,13300,484,2006-07-25,Harper Voyager
3973,Ilium (Ilium #1),Dan Simmons,4.03,0380817926,9780380817924,eng,752,21973,905,2005-06-28,HarperTorch
3974,The Terror,Dan Simmons,4.07,0316017442,9780316017442,eng,769,31711,3317,2007-01-08,Little Brown and Company
3975,Worlds Enough & Time: Five Tales of Speculative Fiction,Dan Simmons,3.75,0060506040,9780060506049,eng,272,953,61,2002-11-26,Harper Voyager
3976,Hard Freeze (Joe Kurtz #2),Dan Simmons,3.84,0312989482,9780312989484,eng,320,734,44,2003-09-15,Minotaur Books
3977,Endymion (Hyperion Cantos #3),Dan Simmons,4.17,0553572946,9780553572940,eng,563,38357,1111,1996-12-01,Bantam Spectra
3978,A Winter Haunting (Seasons of Horror #2),Dan Simmons,3.60,0380817160,9780380817160,eng,371,6253,488,2002-12-31,HarperTorch
3985,The Amazing Adventures of Kavalier & Clay,Michael Chabon,4.18,0312282990,9780312282998,eng,639,165862,9143,2001-08-25,Picador USA
3986,The Amazing Adventures of the Escapist: Volume 1,Michael Chabon/Glen David Gold/Bill Sienkiewicz/Howard Chaykin/Gene Colan/Steve Lieber/Eric Wight/Kevin McCarthy,3.46,159307171X,9781593071714,eng,159,1097,105,2004-05-18,Dark Horse
3997,The Great House of God,Max Lucado,4.25,0849942985,9780849942983,eng,240,1101,58,2001-10-31,Thomas Nelson
4006,The Valkyries,Paulo Coelho/Alan R. Clarke,3.31,0722533942,9780722533949,eng,243,16483,685,1999-09-06,HarperTorch (an imprint of HarperCollins Publishers)
4008,The Devil and Miss Prym (On the Seventh Day #3),Paulo Coelho/Amanda Hopkinson/Nick Caistor,3.61,0060527994,9780060527990,eng,205,47673,2046,2006-07-03,HarperOne
4009,Nine Stories,J.D. Salinger,4.19,0316767727,9780316767729,eng,198,112779,2897,2001-01-30,Little Brown and Company
4014,The Sun Rises: and Other Questions About Time and Seasons,Brenda Walpole,3.94,0753459647,9780753459645,eng,32,50,6,2006-09-15,Kingfisher
4023,American Psycho,Bret Easton Ellis,3.82,033048477X,9780330484770,eng,399,844,76,2010-04-21,Picador
4031,Lunar Park,Bret Easton Ellis,3.70,0375727272,9780375727276,eng,404,24618,738,2006-08-29,Vintage
4035,The Burden of Proof (Kindle County Legal Thriller #2),Scott Turow,4.06,0446677124,9780446677127,eng,608,32337,272,2000-12-01,Grand Central Publishing
4043,Godless,Pete Hautman,3.60,1416908161,9781416908166,eng,208,4213,735,2005-11-01,Simon Schuster Books for Young Readers
4050,That Godless Court?: Supreme Court Decisions on Church-State Relationships,Ronald B. Flowers,3.59,0664228917,9780664228910,en-US,228,12,1,2005-09-02,Westminster John Knox Press
4055,Soul Mates: Honouring the Mysteries of Love and Relationship,Thomas Moore,3.99,0060925752,9780060925758,eng,288,4372,81,2013-12-13,Harper Perennial
4060,Soul Mates & Twin Flames: The Spiritual Dimension of Love & Relationships (Pocket Guide to Practical Spirituality),Elizabeth Clare Prophet,3.79,0922729484,9780922729487,en-US,155,141,5,2017-08-17,Summit University Press
4066,Hot Chocolate for the Mystical Lover: 101 True Stories of Soul Mates Brought Together by Divine Intervention,Arielle Ford/Deepak Chopra,4.08,0452282179,9780452282179,en-US,412,38,4,2001-01-01,Plume
4069,Man's Search for Meaning,Viktor E. Frankl/Harold S. Kushner/William J. Winslade/Isle Lasch,4.36,080701429X,9780807014295,eng,165,282127,13449,2006-06-01,Beacon Press
4070,Man's Search for Meaning,Viktor E. Frankl/Gordon W. Allport/Ilse Lasch,4.36,0807014265,9780807014264,eng,165,391,44,2000-03-30,Beacon Press (Boston)
4075,In Search of Memory: The Emergence of a New Science of Mind,Eric R. Kandel,4.10,0393058638,9780393058635,eng,430,3958,172,2006-02-01,W. W. Norton & Company
4077,Search Engine Optimization for Dummies,Peter Kent,3.79,0471979988,9780471979982,en-US,382,143,20,2006-05-01,For Dummies
4099,The Pragmatic Programmer: From Journeyman to Master,Andy Hunt/Dave Thomas,4.31,020161622X,9780201616224,eng,321,12563,699,1999-10-30,Addison-Wesley Professional
4100,Behind Closed Doors: Secrets of Great Management,Johanna Rothman/Esther Derby,3.96,0976694026,9780976694021,en-US,176,840,63,2005-09-26,Pragmatic Bookshelf
4104,Blink: The Power of Thinking Without Thinking,Malcolm Gladwell,3.93,0713997273,9780713997279,eng,278,832,118,2005-01-11,Penguin
4106,Blink 182,Anne Hoppus,4.42,0859653234,9780859653237,eng,112,62,4,2001-12-01,Plexus Publishing Ltd
4108,I Blink: And Other Questions About My Body,Brigid Avison,3.92,0753456109,9780753456101,eng,32,36,1,2003-04-25,Kingfisher
4117,The Great Good Thing (The Sylvie Cycle #1),Roderick Townley,3.90,0689837143,9780689837142,en-US,224,1782,197,2003-09-01,Simon & Schuster Childrens Books
4119,The Great Good Place: Cafes Coffee Shops Bookstores Bars Hair Salons and Other Hangouts at the Heart of a Community,Ray Oldenburg,3.83,1569246815,9781569246818,eng,384,608,78,1999-08-18,Da Capo Press
4122,Built to Last: Successful Habits of Visionary Companies,James C. Collins/Jerry I. Porras,3.99,0060566108,9780060566104,eng,368,53749,509,2004-11-02,Harper Business
4135,I Like You: Hospitality Under the Influence,Amy Sedaris,3.88,0446578843,9780446578844,eng,304,37258,1401,2006-10-16,Warner Books (NY)
4140,Children Playing Before a Statue of Hercules,David Sedaris/Richard Yates/Dorothy Parker/Joyce Carol Oates/Lorrie Moore/Flannery O'Connor/Amy Hempel/Akhil Sharma/Tim Johnston/Tobias Wolff/Sarah Vowell/Charles Baxter/Jhumpa Lahiri/Katherine Mansfield/Alice Munro/Jean Thompson/Frank Gannon/Patricia Highsmith/Jincy Willett,3.68,0743276124,9780743276122,eng,344,6490,463,2005-08-01,Simon & Schuster
4144,Bringing Down The House,Ben Mezrich,3.89,0099468239,9780099468233,en-GB,320,518,61,2004-05-06,Arrow
4162,Read for Your Life: 11 Ways to Better Yourself Through Books,Pat Williams/Peggy Matthews Rose,3.70,0757305458,9780757305450,eng,311,82,17,2007-06-01,Hci
4165,The Hip-Hop Church: Connecting with the Movement Shaping Our Culture,Efrem Smith/Phil Jackson,3.91,0830833293,9780830833290,eng,227,21,4,2005-12-15,IVP Books
4167,The Final Season: Fathers Sons and One Last Season in a Classic American Ballpark,Tom Stanton,4.16,0312291566,9780312291563,eng,256,216,25,2002-05-08,St. Martin's Griffin
4191,The Cold Six Thousand (Underworld USA #2),James Ellroy,4.01,037572740X,9780375727405,eng,688,5642,265,2002-06-11,Vintage
4200,White Teeth,Zadie Smith,3.77,0140276335,9780140276336,eng,542,4202,406,2001-01-25,Penguin Books
4204,White Teeth,Zadie Smith,3.77,1417626283,9781417626281,eng,448,81,11,2001-06-01,Turtleback Books
4207,White Teeth,Zadie Smith,3.77,0140297782,9780140297782,en-GB,542,1265,142,2000-11-30,Penguin
4216,Schiffbruch mit Zuschauer. Paradigma einer Daseinsmetapher,Hans Blumenberg,3.93,3518222635,9783518222638,ger,106,6,0,1997-05-27,Suhrkamp
4221,The Guide to Dan Brown's the Solomon Key,Greg Taylor,2.98,0875168167,9780875168166,en-US,183,34,2,2005-09-30,DeVorss & Company
4223,The Da Vinci Code (Robert Langdon #2),Dan Brown,3.84,0739326740,9780739326749,en-US,756,3645,407,2006-03-28,Random House Large Print
4227,Angels & Demons (Robert Langdon #1),Dan Brown,3.89,0743275063,9780743275064,en-US,528,1192,143,2005-05-03,Atria Books
4232,The Illuminati,Larry Burkett,3.71,1595540016,0020049130001,eng,352,60,8,2004-10-04,Thomas Nelson
4241,The Illuminati Papers,Robert Anton Wilson,3.83,1579510027,9781579510022,en-US,168,710,22,1997-12-11,Ronin Publishing (CA)
4248,The Da Vinci Code,Dan Brown,3.84,1400079179,9781400079179,eng,489,13934,1459,2006-03-28,Anchor
4249,The Da Vinci Code (Robert Langdon #2),Dan Brown/Paul Michael,3.84,0739339788,9780739339787,eng,0,91,16,2006-03-28,Random House Audio
4250,El código Da Vinci (Robert Langdon #2),Dan Brown/Juanjo Estrella,3.84,8495618605,9788495618603,spa,557,3276,190,2003-10-17,Umbriel
4251,Truth and Fiction in The Da Vinci Code: A Historian Reveals What We Really Know about Jesus Mary Magdalene & Constantine,Bart D. Ehrman,3.64,0195307135,9780195307139,en-US,207,533,50,2006-05-18,Oxford University Press USA
4256,Harry Potter and the Prisoner of Azkaban (Harry Potter #3),J.K. Rowling,4.56,074757362X,9780747573623,eng,480,3141,140,2008-07-01,Bloomsbury UK
4259,Housekeeping vs. the Dirt,Nick Hornby/Sarah Vowell/Jess Walter/Jennie Erdal/Joshua Ferris,3.88,1932416595,9781932416596,eng,153,2636,302,2006-09-13,McSweeney's
4260,The Polysyllabic Spree,Nick Hornby,3.73,1932416242,9781932416244,eng,143,6828,621,2004-11-30,McSweeney's
4261,Songbook,Nick Hornby,3.56,1573223565,9781573223560,eng,207,10066,341,2003-10-07,Riverhead Books
4263,My Favorite Year: A Collection of Football Writing,Nick Hornby/D.J. Taylor/Huw Richards/Chris Pierson/Roddy Doyle/Harry Ritchie/Harry Pearson/Olly Wicken/Graham Brack/Matt Nation/Ed Horton/Don Watson,3.68,0753814412,9780753814413,eng,288,393,4,2001-08-01,Orion Publishing
4264,Fever Pitch,Nick Hornby,3.74,1573226882,9781573226882,eng,247,28830,1069,1998-03-01,Riverhead Books
4267,High Fidelity,Nick Hornby,3.94,1573228214,9781573228213,en-US,323,827,101,2000-03-01,Riverhead Books
4273,About a Boy,Nick Hornby,3.80,0141007338,9780141007335,eng,278,825,73,2002-04-04,Penguin
4277,The Complete Polysyllabic Spree,Nick Hornby,3.59,0670916668,9780670916665,eng,278,450,63,2006-09-07,Viking
4278,Medicus (Gaius Petreius Ruso #1),Ruth Downie,3.73,1596912316,9781596912311,eng,386,5723,695,2007-03-06,Bloomsbury Publishing PLC
4287,Middlesex Borough (Images of America: New Jersey),Middlesex Borough Heritage Committee,5.00,0738511676,9780738511672,eng,128,2,0,2003-03-17,Arcadia Publishing
4295,David Foster Wallace's Infinite Jest: A Reader's Guide,Stephen J. Burn,3.82,082641477X,9780826414779,en-GB,96,900,48,2003-05-20,Bloomsbury Academic
4300,Scar Tissue,Anthony Kiedis,4.11,1401301010,9781401301019,en-US,465,327,46,2004-10-06,Hachette Books
4314,Monsieur Ibrahim et les fleurs du Coran,Éric-Emmanuel Schmitt,3.82,2226126260,9782226126269,fre,85,975,62,2001-06-13,Albin Michel
4315,Zaat,Sonallah Ibrahim/صنع الله إبراهيم/Anthony Calderbank,3.55,9774248449,9789774248443,ara,349,122,12,2004-03-15,American University in Cairo Press
4325,Dreamland,Sarah Dessen,3.91,0142401757,9780142401750,eng,250,70043,3881,2004-05-11,Speak
4326,End Game (Dreamland #8),Dale Brown/Jim DeFelice,4.02,0060094427,9780060094423,eng,432,327,7,2006-10-31,HarperTorch
4329,H. P. Lovecraft's Dreamlands (Call of Cthulhu RPG),Chris Williams/Sandy Petersen,3.97,1568821573,9781568821573,eng,260,98,2,2008-02-02,Chaosium
4331,Dreamland (Dreamland #1),Dale Brown/Jim DeFelice,3.90,0007109660,9780007109661,eng,375,1313,28,2001-07-02,HarperCollins Publishers Ltd
4332,Satan's Tail (Dreamland #7),Dale Brown/Jim DeFelice,4.00,0060094419,9780060094416,eng,405,339,9,2005-07-26,HarperTorch
4337,The Zanzibar Chest,Aidan Hartley,4.01,1594480117,9781594480119,en-US,496,2218,172,2004-08-03,Riverhead Books
4338,Dispatches from the Edge: A Memoir of War Disasters and Survival,Anderson Cooper,3.96,0061132381,9780061132384,eng,212,7205,825,2006-05-23,Harper
4339,Dispatches,Michael Herr,4.23,0679735259,9780679735250,eng,260,13108,795,1991-08-06,Vintage
4341,Dispatch,Bentley Little,3.62,0451216776,9780451216779,en-US,386,1291,100,2005-10-04,Signet
4346,Dispatches from the Tenth Circle: The Best of the Onion,Robert D. Siegel/Todd Hanson/Carol Kolb/The Onion,4.21,0609808346,9780609808344,eng,174,3472,30,2001-09-04,Three Rivers Press
4352,Hello! Is That Grandma?,Ian Whybrow/Deborah Allwright,3.53,0439944392,9780439944397,en-GB,32,57,14,2007-05-07,Alison Green Books
4359,How Much is That Guinea Pig in the Window?,Joanne Rocklin/Meredith Johnson,4.00,0590227165,9780590227162,en-US,48,27,7,1995-10-01,Scholastic Inc.
4360,My War Gone By I Miss It So,Anthony Loyd,4.29,0140298541,9780140298543,eng,336,1505,119,2001-02-01,Penguin Books (NY)
4362,Night Draws Near: Iraq's People in the Shadow of America's War,Anthony Shadid,4.12,0312426038,9780312426033,eng,507,643,61,2000-09-05,St. Martin's Press
4364,Maximum City: Bombay Lost and Found,Suketu Mehta,3.93,0375703403,9780375703409,eng,542,9024,637,2005-09-27,Vintage
4370,Catfish and Mandala: A Two-Wheeled Voyage Through the Landscape and Memory of Vietnam,Andrew X. Pham,3.96,0312267177,9780312267179,en-US,344,4820,524,2000-09-02,Picador USA
4372,When Broken Glass Floats: Growing Up Under the Khmer Rouge,Chanrithy Him,4.14,0393322106,9780393322101,eng,336,3534,320,2001-04-17,W. W. Norton Company
4373,First They Killed My Father: A Daughter of Cambodia Remembers,Loung Ung,4.35,0060856262,9780060856267,eng,238,26524,2609,2006-04-04,Harper Perennial
4382,Fahrenheit 451,Ray Bradbury/Christopher Hurt,3.99,078617627X,9780786176274,eng,5,483,146,2005-11-01,Blackstone Audiobooks
4390,Los funerales de la Mamá Grande,Gabriel García Márquez,3.78,0307350320,9780307350329,spa,160,4694,133,2006-02-07,Plaza y Janes
4394,Collected Novellas,Gabriel García Márquez/Gregory Rabassa/J.S. Bernstein,4.00,006093266X,9780060932664,eng,288,838,51,2008-01-08,Harper Perennial Modern Classics
4397,The Grapes of Wrath,John Steinbeck/Robert DeMott/Mick Wiggins,3.96,0143039431,9780143039433,eng,464,7044,639,2006-03-28,Penguin Classics
4398,CliffsNotes on Steinbeck's The Grapes of Wrath,Kelly McGrath Vlcek/CliffsNotes/John Steinbeck,3.81,0764585967,9780764585968,eng,112,30,5,2000-06-05,Cliffs Notes
4399,The Grapes of Wrath,John Steinbeck,3.96,0582461537,9780582461536,eng,597,37,8,2001-03-01,Longman Schools Division (a Pearson Education Company)
4404,American Gods,Neil Gaiman,4.11,0060010606,9780060010607,eng,635,1211,169,2001-06-01,PerfectBound (HarperCollins)
4405,American Gospel: God the Founding Fathers and the Making of a Nation,Jon Meacham,3.80,1400065550,9781400065554,eng,399,1876,244,2006-04-04,Random House (NY)
4407,American Gods (American Gods #1),Neil Gaiman,4.11,0747263744,9780747263746,eng,635,383045,15962,2005-03-04,Headline Review
4408,East of Eden,John Steinbeck,4.37,0142004235,9780142004234,eng,601,3942,396,2002-06-18,Penguin Books
4411,Eden in the East: The Drowned Continent of Southeast Asia,Stephen Oppenheimer,3.98,0753806797,9780753806791,eng,575,99,15,1999-07-01,Orion Publishing
4415,East Of Eden,John Steinbeck,4.37,0553116088,9780553116083,eng,691,83,18,1977-01-01,Bantam Books
4417,Who Was John F. Kennedy?,Yona Zeldis McDonough/Nancy Harrison/Jill Weber,4.18,0448437430,9780448437439,eng,112,679,116,2004-12-29,Grosset & Dunlap
4418,The Radical Right & the Murder of John F. Kennedy: Stunning Evidence in the Assassination of the President,Harrison Edward Livingstone,3.22,1412040558,9781412040556,en-US,615,9,0,2004-10-06,Trafford Publishing
4424,An Unfinished Life: John F. Kennedy 1917-1963,Robert Dallek,4.07,0316907928,9780316907927,en-US,849,7981,307,2004-05-04,Back Bay Books
4434,Sellevision,Augusten Burroughs,3.56,1843543648,9781843543640,eng,229,175,9,2006-01-01,Atlantic
4435,Dry,Augusten Burroughs,4.03,1843541858,9781843541851,eng,295,1158,91,2005-03-01,Atlantic
4436,Running with Scissors,Augusten Burroughs,3.72,1843544857,9781843544852,en-GB,320,667,70,2006-11-04,Atlantic Books
4451,People of the Lie: The Hope for Healing Human Evil,M. Scott Peck,3.98,0684848597,9780684848594,en-CA,272,6256,459,1998-01-02,Touchstone
4454,The Road Less Traveled: A New Psychology of Love Traditional Values and Spiritual Growth,M. Scott Peck,4.05,0743243153,9780743243155,en-US,318,1314,98,2003-02-04,Touchstone
4465,The Adventures of Sherlock Holmes,Arthur Conan Doyle,4.36,1842055062,9781842055069,eng,189,5906,140,2004-01-01,Geddes & Grosset
4472,A Prayer for Owen Meany,John Irving,4.23,0679642595,9780679642596,eng,641,1073,97,2002-06-04,Modern Library
4477,Complications: A Surgeon's Notes on an Imperfect Science,Atul Gawande/Susanne Kuhlmann-Krieg,4.26,0312421702,9780312421700,eng,270,33828,2237,2003-04-01,Picador USA
4479,Sad Underwear and Other Complications: More Poems for Children and Their Parents,Judith Viorst/Richard Hull,3.91,0689833768,9780689833762,en-US,80,109,13,2000-04-01,Atheneum Books for Young Readers
4487,Bridget Jones: The Edge Of Reason (Bridget Jones #2),Helen Fielding,3.57,033036734X,9780330367349,eng,422,965,49,1999-11-18,Picador Macmillan Publishers Ltd
4488,Bridget Jones's Guide to Life,Helen Fielding,3.49,0142000213,9780142000212,en-US,64,1104,34,2001-04-01,Penguin Books
4515,Las luces de septiembre (Niebla #3),Carlos Ruiz Zafón,3.77,8423671267,9788423671267,spa,279,5119,217,2005-10-01,Edebé
4519,A Framework for Understanding Poverty,Ruby K. Payne,3.90,1929229488,9781929229482,eng,199,3690,518,2006-02-09,AHA! Process
4520,El príncipe de la niebla (Trilogía de la Niebla #1),Carlos Ruiz Zafón,3.70,0061284386,9780061284380,spa,230,3602,325,2006-11-21,Rayo
4524,The Shadow of the Wind,Carlos Ruiz Zafón/Lucia Graves,4.26,0753819317,9780753819319,eng,403,1278,175,2004-10-28,Phoenix
4525,Ruby for Rails: Ruby Techniques for Rails Developers,David A. Black/David Heinemeier Hansson,3.77,1932394699,9781932394696,eng,493,180,10,2006-05-11,Manning Publications
4540,About the B'nai Bagels,E.L. Konigsburg,3.57,0440400341,9780440400349,eng,172,308,30,1985-03-01,Dell
4579,The Far Side of Evil,Sylvia Engdahl,3.98,0142402931,9780142402931,eng,324,60,9,2005-01-13,Firebird
4580,Enchantress from the Stars,Sylvia Engdahl/Lois Lowry,3.95,0142500372,9780142500378,eng,304,2045,230,2003-02-24,Firebird
4583,Everything Is Illuminated,Jonathan Safran Foer,3.90,0060792175,9780060792176,eng,276,1764,191,2005-08-23,Harper Perennial
4584,Everything Is Illuminated,Jonathan Safran Foer,3.90,0141008253,9780141008257,eng,276,5210,522,2003-06-05,Penguin Group
4588,Extremely Loud and Incredibly Close,Jonathan Safran Foer,3.98,0618711651,9780618711659,eng,326,335477,19241,2006-04-04,Mariner Books
4591,Genome: the Autobiography of a Species in 23 Chapters,Matt Ridley,4.04,0060894083,9780060894085,eng,344,20695,714,2006-05-30,Harper Perennial
4593,Bioinformatics: Sequence and Genome Analysis,David W. Mount,3.86,0879697121,9780879697129,en-US,692,63,3,2004-08-16,Cold Spring Harbor Laboratory Press
4595,The Genome War: How Craig Venter Tried to Capture the Code of Life and Save the World,James Shreeve,3.83,0345433742,9780345433749,eng,392,272,23,2005-06-28,Ballantine Books
4599,Carter Beats the Devil,Glen David Gold,4.09,0786886323,9780786886326,eng,483,11095,880,2002-09-18,Hyperion
4600,Moo Baa La La La!,Sandra Boynton,4.20,0689861133,9780689861130,eng,14,28925,527,2004-09-06,Simon & Schuster Childrens Books
4601,Click Clack Moo: Cows That Type,Doreen Cronin/Betsy Lewin,4.24,0743461517,9780743461511,eng,30,348,33,2003-06-01,Pocket Books
4602,Dooby Dooby Moo,Doreen Cronin/Betsy Lewin,4.10,0689845073,9780689845079,eng,40,7823,250,2006-08-08,Atheneum Books for Young Readers
4605,Moo,Jane Smiley,3.46,2743604913,9782743604912,fre,482,6441,492,1999-06-01,Rivages
4606,Sailor Moo: Cow at Sea,Lisa Wheeler/Ponder Goembel,4.07,0689842198,9780689842191,eng,32,161,41,2002-07-01,Atheneum/Richard Jackson Books
4608,CliffsNotes on Heller's Catch-22,Charles A. Peek/CliffsNotes/Joseph Heller,3.55,0822002965,9780822002963,eng,48,37,1,1975-12-31,Cliffs Notes
4610,Catch-22,Joseph Heller,3.98,0099477319,9780099477310,eng,519,5517,452,1994-10-06,Vintage
4620,Geisha,Liza Dalby,4.00,0520204956,9780520204959,eng,367,3730,142,1998-10-01,University of California Press
4623,Does Anything Eat Wasps?: And 101 Other Unsettling Witty Answers to Questions You Never Thought You Wanted to Ask,New Scientist/Mick O'Hare,3.52,0743297261,9780743297264,en-US,224,606,45,2006-04-05,Atria Books
4624,Chronik eines angekündigten Todes,Gabriel García Márquez/Curt Meyer-Clason,3.97,3462031953,9783462031959,ger,119,11,1,2002-08-01,Kiepenheuer & Witsch
4625,The Complete Short Stories of Ernest Hemingway,Ernest Hemingway/John Hemingway/Patrick Hemingway/Gregory H. Hemingway/Charles Scribner Jr.,4.29,0684843323,9780684843322,eng,650,30081,649,1998-08-03,Scribner
4626,Hemingway & Bailey's Bartending Guide to Great American Writers,Mark Bailey/Edward Hemingway,3.90,1565124820,9781565124820,eng,97,132,24,2006-10-13,Algonquin Books
4627,For Whom The Bell Tolls,Ernest Hemingway,3.97,0099481561,9780099481560,en-GB,490,162,7,2005-05-05,Vintage Classics
4631,A Moveable Feast,Ernest Hemingway,4.04,0099285045,9780099285045,eng,192,82993,4808,2012-09-06,Vintage
4633,Islands in the Stream,Ernest Hemingway,3.88,0743253426,9780743253420,eng,448,11265,471,2003-07-22,Scribner
4637,Berlin Blues,Sven Regener/John Brownjohn,3.87,0099449234,9780099449232,eng,247,186,24,2004-11-04,Vintage
4641,The Short Stories,Ernest Hemingway,4.26,0684837862,9780684837864,en-US,464,219,21,2002-07-25,Scribner Classics
4642,Hemingway's Cats: An Illustrated Biography,Carlene Fredericka Brennen/Hilary Hemingway,3.82,1561643424,9781561643424,eng,185,45,9,2005-01-01,Pineapple Press
4651,The Ernest Hemingway Audio Collection,Ernest Hemingway/Charlton Heston,4.30,0694524980,9780694524983,en-US,4,43,6,2001-05-08,Caedmon
4653,Until I Find You,John Irving,3.63,0552773123,9780552773126,eng,928,198,33,2006-08-01,Black Swan
4654,The Imaginary Girlfriend,John Irving,3.42,0345458265,9780345458261,eng,208,1841,112,2002-12-03,Ballantine Books
4656,The Fourth Hand,John Irving,3.31,0345463153,9780345463159,eng,368,25257,977,2003-04-29,Fawcett Books
4657,The Water-Method Man,John Irving,3.35,034541800X,9780345418005,eng,272,10479,251,1997-06-23,Ballantine Books
4658,Setting Free the Bears,John Irving,3.30,0345417984,9780345417985,eng,304,8896,217,1997-06-23,Ballantine Books
4660,The 158-Pound Marriage,John Irving,3.24,0345417968,9780345417961,en-US,176,11346,280,1997-06-23,Ballantine Books
4662,The Short Stories,F. Scott Fitzgerald/Matthew J. Bruccoli,4.23,0684842505,9780684842509,eng,800,12039,164,1998-04-15,Scribner
4664,A Life in Letters,F. Scott Fitzgerald/Matthew J. Bruccoli,4.22,0684801531,9780684801537,eng,528,186,13,1995-05-03,Scribner
4666,On Authorship,F. Scott Fitzgerald/Matthew J. Bruccoli/Judith S. Baughman,3.75,1570031460,9781570031465,eng,203,8,1,1996-09-01,University of South Carolina Press
4669,The St. Paul Stories of F. Scott Fitzgerald,F. Scott Fitzgerald/Dave Page/Patricia Hampl,4.00,0873515129,9780873515122,en-US,328,100,11,2004-09-24,Minnesota Historical Society Press
4670,Tender is the Night,F. Scott Fitzgerald/Arnold Goldman/Richard Godden,3.82,0141183594,9780141183596,en-GB,400,1354,140,2001-06-28,Penguin Classics
4673,The Great Gatsby,Kathleen Parkinson/F. Scott Fitzgerald,3.88,0140771972,9780140771978,eng,144,557,28,2003-11-25,Penguin Global
4674,The Great Gatsby,F. Scott Fitzgerald/Tim Robbins,3.91,0060098910,9780060098919,eng,6,258,58,2002-10-01,Caedmon
4675,The Great Gatsby,F. Scott Fitzgerald/Alexander Scourby,3.91,1572702567,9781572702561,eng,4,63,13,2002-03-13,Audio Partners
4676,Cliffs Notes on Fitzgerald's the Great Gatsby,Kate Maurer/F. Scott Fitzgerald/CliffsNotes,3.70,0764586017,9780764586019,eng,96,78,13,2000-06-05,Cliffs Notes
4677,The Great Gatsby,F. Scott Fitzgerald,3.91,0140620184,9780140620184,eng,188,2729,245,1994-01-13,Penguin Books
4680,Limitations (Kindle County Legal Thriller #7),Scott Turow,3.33,0312426453,9780312426453,eng,208,1750,228,2006-11-14,Picador
4681,Reversible Errors (Kindle County Legal Thriller #6),Scott Turow,3.83,0446612626,9780446612623,eng,553,5073,222,2003-11-01,Warner Vision
4682,The Laws Of Our Fathers (Kindle County Legal Thriller #4),Scott Turow,3.75,0446604402,9780446604406,eng,817,3655,162,1997-09-01,Grand Central Publishing
4683,Personal Injuries (Kindle County Legal Thriller #5),Scott Turow,3.86,0446608602,9780446608602,eng,528,5163,179,2000-12-01,Warner Books (NY)
4685,One L: The Turbulent True Story of a First Year at Harvard Law School,Scott Turow,3.67,0446673781,9780446673785,eng,288,6093,447,1997-09-01,Warner Books (NY)
4686,Ultimate Punishment,Scott Turow,3.81,031242373X,9780312423735,eng,176,506,50,2004-08-01,St. Martins Press-3PL
4692,The Physician (Cole Family Trilogy #1),Noah Gordon,4.37,0751503894,9780751503890,eng,720,23114,1175,2001-07-01,Little Brown Book Group
4693,Matters of Choice (Cole Family Trilogy #3),Noah Gordon/Mirjana Cvekić/Ljiljana Cvekić,3.39,0451187261,9780451187260,eng,448,2680,142,1997-05-01,Signet
4695,The Rabbi,Noah Gordon,3.69,0449214540,9780449214541,eng,448,921,44,1987-08-12,Fawcett
4696,The Last Jew,Noah Gordon/Mirjana Cvekić/Ljiljana Cvekić,4.10,0312300530,9780312300531,eng,352,4360,189,2000-08-15,St. Martin's Griffin
4698,The Frequencies,Noah Eli Gordon,4.32,0974016713,9780974016719,eng,81,69,8,2003-01-01,Tougher Disguises
